id,user_id,provider,provider_user_id,email,phone,provider_metadata,is_primary,verified_at,created_at,updated_at,created_by,updated_by,deleted_at
4ac4722b-b65e-4a24-af7f-d727079226db,b41650a4-bce6-4abe-977a-118a9b6d2be0,email_password,manager111@company1.com,manager111@company1.com,,{},1,2024-01-02 00:00:00,2024-01-02 00:00:00,2024-01-02 00:00:00,,,
2cf2f3be-afca-4cba-81c0-d61c0293fcee,de0bc3d7-635b-4f2f-8d82-45e931f6b95e,email_password,staff111@company1.com,staff111@company1.com,,{},1,2024-01-02 00:00:00,2024-01-02 00:00:00,2024-01-02 00:00:00,,,
99a3e6ec-86c9-4177-be91-ab5a0f746425,31765b77-7ae6-4c23-915e-61742a22f055,email_password,staff112@company1.com,staff112@company1.com,,{},1,2024-01-02 00:00:00,2024-01-02 00:00:00,2024-01-02 00:00:00,,,
1b3622ac-8e95-402d-a31a-c3e948c03046,8eb89a75-6ad7-46a4-9c5a-bd33160e1db2,email_password,manager121@company1.com,manager121@company1.com,,{},1,2024-01-02 00:00:00,2024-01-02 00:00:00,2024-01-02 00:00:00,,,
aee49125-8d04-48c5-b310-c728703b79f7,09370ff1-0b7c-4cb9-a360-40014f8333dd,email_password,manager122@company1.com,manager122@company1.com,,{},1,2024-01-02 00:00:00,2024-01-02 00:00:00,2024-01-02 00:00:00,,,
364ec829-1c72-4d00-808e-b3cb235bf00f,55983da3-8c8d-4f8e-80bf-49f8bc64c642,email_password,staff121@company1.com,staff121@company1.com,,{},1,2024-01-02 00:00:00,2024-01-02 00:00:00,2024-01-02 00:00:00,,,
1584a178-7a6d-42cc-a858-9e4916d7f0ab,611ee51c-843a-4380-a658-972172047218,email_password,manager211@company2.com,manager211@company2.com,,{},1,2024-01-03 00:00:00,2024-01-03 00:00:00,2024-01-03 00:00:00,,,
70ad2380-5180-4a76-b194-50ec407e7831,48507304-cd37-4113-8571-c5f5a9b7f15c,email_password,staff211@company2.com,staff211@company2.com,,{},1,2024-01-03 00:00:00,2024-01-03 00:00:00,2024-01-03 00:00:00,,,
779e4785-26ae-49a4-9efd-c10576f3f080,5d8b43b3-fc1b-4ad5-9f7f-2bc031147f06,email_password,staff212@company2.com,staff212@company2.com,,{},1,2024-01-03 00:00:00,2024-01-03 00:00:00,2024-01-03 00:00:00,,,
b51a73c2-3d8f-4880-8206-0227b5ff35ff,1d831502-90df-40ff-b899-64d7631186e7,email_password,manager221@company2.com,manager221@company2.com,,{},1,2024-01-03 00:00:00,2024-01-03 00:00:00,2024-01-03 00:00:00,,,
369a3d85-0115-4a24-a211-35a5b46f96bd,8cca4368-0d3b-4fc8-81be-970d1912df78,email_password,manager222@company2.com,manager222@company2.com,,{},1,2024-01-03 00:00:00,2024-01-03 00:00:00,2024-01-03 00:00:00,,,
29961eef-4d4d-4677-8c9e-79b8d6b930bb,308fa792-6418-448f-951e-e34adca19cb4,email_password,staff221@company2.com,staff221@company2.com,,{},1,2024-01-03 00:00:00,2024-01-03 00:00:00,2024-01-03 00:00:00,,,
476a97a4-2540-4b94-818f-6083aa52ee62,8645bc13-ad3b-46ca-ba3a-e7321e79cf0b,email_password,manager231@company2.com,manager231@company2.com,,{},1,2024-01-03 00:00:00,2024-01-03 00:00:00,2024-01-03 00:00:00,,,
f190004d-3f8a-45e2-9735-62c0399d2c57,ae4b80a0-8843-4b0b-8909-3276c653a096,email_password,staff231@company2.com,staff231@company2.com,,{},1,2024-01-03 00:00:00,2024-01-03 00:00:00,2024-01-03 00:00:00,,,
76f5cc39-a092-483c-b9c1-71567d3bab29,2cb035f0-f17d-4f8a-be27-18d5da39a368,email_password,staff232@company2.com,staff232@company2.com,,{},1,2024-01-03 00:00:00,2024-01-03 00:00:00,2024-01-03 00:00:00,,,
5c17438e-4270-40d3-ad98-e3dd0b5adeae,42ac8d59-ee85-4271-b8c7-7e858b7f025d,email_password,manager311@company3.com,manager311@company3.com,,{},1,2024-01-04 00:00:00,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
9cc16cab-6306-4c94-b579-64eefad37bce,a8125c63-c864-4dbf-8b71-eff6865e9328,email_password,staff311@company3.com,staff311@company3.com,,{},1,2024-01-04 00:00:00,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
344d5374-9c18-44e9-af1d-cde1138c3c39,c23fa9d2-a3b4-4f61-aec0-f51f502cdfb5,email_password,staff312@company3.com,staff312@company3.com,,{},1,2024-01-04 00:00:00,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
200ec5b4-7893-46f4-a13c-40aba2ea9e51,90d2b261-f1ca-45ff-a7c9-84d66a0005dd,email_password,manager321@company3.com,manager321@company3.com,,{},1,2024-01-04 00:00:00,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
f6fc77ff-c897-4ed7-9090-d929e61f379b,3b04e58e-68a4-47d0-a75d-5b90a07acd41,email_password,manager322@company3.com,manager322@company3.com,,{},1,2024-01-04 00:00:00,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
d5c84991-5a83-4b9b-a87d-b767689c2651,351c4f6f-8bcd-4c35-8844-7b3279215c80,email_password,staff321@company3.com,staff321@company3.com,,{},1,2024-01-04 00:00:00,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
5ca9b3e6-97a8-4cd0-b0e7-e4ba07e214f2,08d54902-12a7-4c66-91d6-3d6099c28195,email_password,manager331@company3.com,manager331@company3.com,,{},1,2024-01-04 00:00:00,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
2705c091-8998-4c4b-a69d-8da08809b85c,ed532a40-9c3e-4e35-b9fd-92df394cb37b,email_password,staff331@company3.com,staff331@company3.com,,{},1,2024-01-04 00:00:00,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
f872b5bf-07b8-4dbe-951a-b00436a50744,50075cd7-0bc0-4054-be9b-33292bc9a17e,email_password,staff332@company3.com,staff332@company3.com,,{},1,2024-01-04 00:00:00,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
e9c8aa19-752f-4c4e-a509-dc32457f4c1c,94844949-cbc5-47b0-8894-dd0c19fbc21a,email_password,manager341@company3.com,manager341@company3.com,,{},1,2024-01-04 00:00:00,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
839d04af-ba4c-4d14-ac94-2b5873291b11,3d98771c-e21e-42c0-ad4d-c2e459f468c6,email_password,manager342@company3.com,manager342@company3.com,,{},1,2024-01-04 00:00:00,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
66be1077-14dd-4e5e-9cd9-69900636c8af,487c2901-d29f-4a0d-9958-d9f2b3ca6f0a,email_password,staff341@company3.com,staff341@company3.com,,{},1,2024-01-04 00:00:00,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
2ad43b3a-9d33-45e8-835b-594a71cc0c68,f80e7f68-8673-4c1e-a8d1-97c48821bd23,email_password,manager411@company4.com,manager411@company4.com,,{},1,2024-01-05 00:00:00,2024-01-05 00:00:00,2024-01-05 00:00:00,,,
74a27a1d-0c1f-4207-817c-ad05f63b6a17,93df9113-cca9-4667-8c93-c11161600b94,email_password,staff411@company4.com,staff411@company4.com,,{},1,2024-01-05 00:00:00,2024-01-05 00:00:00,2024-01-05 00:00:00,,,
da39e16b-63aa-4551-8c8f-7f1b5c78bf00,5ba561ec-e68d-4569-9e22-a7ea3778b41d,email_password,staff412@company4.com,staff412@company4.com,,{},1,2024-01-05 00:00:00,2024-01-05 00:00:00,2024-01-05 00:00:00,,,
d6528736-dc5e-434c-8a05-cc5e78a42358,1904d180-b3e6-40e9-896b-5420a6ecbb09,email_password,manager421@company4.com,manager421@company4.com,,{},1,2024-01-05 00:00:00,2024-01-05 00:00:00,2024-01-05 00:00:00,,,
c8ad2ee6-9cff-4170-91a2-c7d31f7a07b3,a59a8205-3c17-4b99-9aef-16cd13c0b711,email_password,manager422@company4.com,manager422@company4.com,,{},1,2024-01-05 00:00:00,2024-01-05 00:00:00,2024-01-05 00:00:00,,,
d38a6dcc-4cea-4dd6-826e-469934ebe005,84bf6f8c-07d8-4f4c-926e-56f2eeaa5c98,email_password,staff421@company4.com,staff421@company4.com,,{},1,2024-01-05 00:00:00,2024-01-05 00:00:00,2024-01-05 00:00:00,,,
3f677f19-c7ec-4a16-b6d8-4eed614d036e,776c7938-efc3-4290-a549-06c8bf9b748c,email_password,manager511@company5.com,manager511@company5.com,,{},1,2024-01-06 00:00:00,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
cc464965-e6f4-42dd-bee0-1281b65e80cd,28ebc010-9f02-4b7e-a1c3-e797f66b5bae,email_password,staff511@company5.com,staff511@company5.com,,{},1,2024-01-06 00:00:00,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
80b00b8d-7aa3-41d3-bdf9-1f571ed12723,7c9d9d98-d784-4549-8282-c3c3c9c0f16d,email_password,staff512@company5.com,staff512@company5.com,,{},1,2024-01-06 00:00:00,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
6700bde6-73c2-4ed9-85c8-69a4d4763e76,a8858432-6f3c-4852-9b4f-1099088f718b,email_password,manager521@company5.com,manager521@company5.com,,{},1,2024-01-06 00:00:00,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
93e9b20b-141d-4cd6-b235-cbc9bf26978d,41ef5135-137e-44ea-ab97-a435ce57a285,email_password,manager522@company5.com,manager522@company5.com,,{},1,2024-01-06 00:00:00,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
0de70789-a8ec-48c6-9a4d-8f81bca2735d,066d9e3f-22c7-4732-8a38-ddcf758d9bb2,email_password,staff521@company5.com,staff521@company5.com,,{},1,2024-01-06 00:00:00,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
bd7a9e2a-97aa-4d0c-9df8-57f01448138f,466930ce-f2ed-4e1a-a280-d02af042f192,email_password,manager531@company5.com,manager531@company5.com,,{},1,2024-01-06 00:00:00,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
0f22916a-4581-496e-abc0-5aac74a85753,d6a1a471-b15a-4512-bfad-fde0e012d83d,email_password,staff531@company5.com,staff531@company5.com,,{},1,2024-01-06 00:00:00,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
868c2bfb-b821-4ed0-a67c-50d273d7fdec,ee9f275d-df7b-4e1e-85ba-ab36623cacd8,email_password,staff532@company5.com,staff532@company5.com,,{},1,2024-01-06 00:00:00,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
