id,email,phone,first_name,last_name,date_of_birth,status,email_verified_at,phone_verified_at,last_login_at,created_at,updated_at,created_by,updated_by,deleted_at
4b100e8c-5835-418f-a645-58f6da04dd7f,customer82@testmail.com,+15551000082,Taylor,Williams,2002-11-26,active,2024-03-23 00:00:00,2024-03-23 00:00:00,2025-12-30 14:58:04,2024-03-23 00:00:00,2026-01-04 14:58:04,23adaeda-61a3-464f-b460-80193d1d63da,,
f5fe5c63-dd35-4f05-a04b-9477906dd4b4,customer83@testmail.com,+15551000083,Morgan,Brown,2003-12-27,active,2024-03-24 00:00:00,2024-03-24 00:00:00,2025-12-29 14:58:04,2024-03-24 00:00:00,2026-01-04 14:58:04,23adaeda-61a3-464f-b460-80193d1d63da,,
a9665ba4-dfc9-44c6-b256-17fe1f6dbe4a,customer84@testmail.com,+15551000084,Casey,Jones,2003-12-31,active,2024-03-25 00:00:00,2024-03-25 00:00:00,2026-01-04 14:58:04,2024-03-25 00:00:00,2026-01-04 14:58:04,23adaeda-61a3-464f-b460-80193d1d63da,,
e6856ae2-6964-4dd8-a998-dac64afa95cf,customer85@testmail.com,+15551000085,Riley,Garcia,2005-02-01,active,2024-03-26 00:00:00,2024-03-26 00:00:00,2026-01-03 14:58:04,2024-03-26 00:00:00,2026-01-04 14:58:04,23adaeda-61a3-464f-b460-80193d1d63da,,
621c7fe5-ad68-415a-8627-7d39f6795850,customer86@testmail.com,+15551000086,Avery,Miller,2006-03-02,active,2024-03-27 00:00:00,2024-03-27 00:00:00,2026-01-02 14:58:04,2024-03-27 00:00:00,2026-01-04 14:58:04,23adaeda-61a3-464f-b460-80193d1d63da,,
75386f63-fd5e-4e69-8701-bd5de5788667,customer87@testmail.com,+15551000087,Quinn,Davis,2007-04-03,active,2024-03-28 00:00:00,2024-03-28 00:00:00,2026-01-01 14:58:04,2024-03-28 00:00:00,2026-01-04 14:58:04,23adaeda-61a3-464f-b460-80193d1d63da,,
af9843b1-5deb-4aa5-9af4-af79ddc95cb8,customer88@testmail.com,+15551000088,Sage,Wilson,2008-05-04,active,2024-03-29 00:00:00,2024-03-29 00:00:00,2025-12-31 14:58:04,2024-03-29 00:00:00,2026-01-04 14:58:04,23adaeda-61a3-464f-b460-80193d1d63da,,
ec76828e-1a34-4201-90b3-2a1002fe8496,customer89@testmail.com,+15551000089,River,Moore,2009-06-05,active,2024-03-30 00:00:00,2024-03-30 00:00:00,2025-12-30 14:58:04,2024-03-30 00:00:00,2026-01-04 14:58:04,23adaeda-61a3-464f-b460-80193d1d63da,,
a56f1ea5-c01d-4b8e-8fdc-960ed4ba7108,customer90@testmail.com,+15551000090,Alex,Smith,1980-07-06,active,2024-03-31 00:00:00,2024-03-31 00:00:00,2025-12-29 14:58:04,2024-03-31 00:00:00,2026-01-04 14:58:04,23adaeda-61a3-464f-b460-80193d1d63da,,
8425e9cc-0c0b-4c3d-be0c-b9c775d6cbfd,customer91@testmail.com,+15551000091,Jordan,Johnson,1981-08-07,active,2024-04-01 00:00:00,2024-04-01 00:00:00,2026-01-04 14:58:04,2024-04-01 00:00:00,2026-01-04 14:58:04,23adaeda-61a3-464f-b460-80193d1d63da,,
2c596b2c-c4bb-406b-b394-1726c1c6ed68,customer92@testmail.com,+15551000092,Taylor,Williams,1982-09-08,active,2024-04-02 00:00:00,2024-04-02 00:00:00,2026-01-03 14:58:04,2024-04-02 00:00:00,2026-01-04 14:58:04,23adaeda-61a3-464f-b460-80193d1d63da,,
b0147c72-5da8-47fb-b7b0-2b1f2eb8bad1,customer93@testmail.com,+15551000093,Morgan,Brown,1983-10-09,active,2024-04-03 00:00:00,2024-04-03 00:00:00,2026-01-02 14:58:04,2024-04-03 00:00:00,2026-01-04 14:58:04,23adaeda-61a3-464f-b460-80193d1d63da,,
bf4779eb-0567-40fb-9a87-fd3f1098f642,customer94@testmail.com,+15551000094,Casey,Jones,1984-11-10,active,2024-04-04 00:00:00,2024-04-04 00:00:00,2026-01-01 14:58:04,2024-04-04 00:00:00,2026-01-04 14:58:04,23adaeda-61a3-464f-b460-80193d1d63da,,
ab8d52ce-b560-4d13-876c-6d40e43bd2fa,customer95@testmail.com,+15551000095,Riley,Garcia,1985-12-11,active,2024-04-05 00:00:00,2024-04-05 00:00:00,2025-12-31 14:58:04,2024-04-05 00:00:00,2026-01-04 14:58:04,23adaeda-61a3-464f-b460-80193d1d63da,,
e99041e3-e8f2-47ea-a9ee-53766f971d3e,customer96@testmail.com,+15551000096,Avery,Miller,1986-01-12,active,2024-04-06 00:00:00,2024-04-06 00:00:00,2025-12-30 14:58:04,2024-04-06 00:00:00,2026-01-04 14:58:04,23adaeda-61a3-464f-b460-80193d1d63da,,
7ee1d2d5-2e92-47d7-ad56-19157cfea6f4,customer97@testmail.com,+15551000097,Quinn,Davis,1987-02-13,active,2024-04-07 00:00:00,2024-04-07 00:00:00,2025-12-29 14:58:04,2024-04-07 00:00:00,2026-01-04 14:58:04,23adaeda-61a3-464f-b460-80193d1d63da,,
fc77fec7-e38d-4f68-96c6-1a6bdbcd66aa,customer98@testmail.com,+15551000098,Sage,Wilson,1988-03-14,active,2024-04-08 00:00:00,2024-04-08 00:00:00,2026-01-04 14:58:04,2024-04-08 00:00:00,2026-01-04 14:58:04,23adaeda-61a3-464f-b460-80193d1d63da,,
93e2602a-092f-412a-8974-178c059b8c29,customer99@testmail.com,+15551000099,River,Moore,1989-04-15,active,2024-04-09 00:00:00,2024-04-09 00:00:00,2026-01-03 14:58:04,2024-04-09 00:00:00,2026-01-04 14:58:04,23adaeda-61a3-464f-b460-80193d1d63da,,
3cb8320d-9409-46c3-aa01-511b8407d7cf,customer100@testmail.com,+15551000100,Alex,Smith,1990-05-16,inactive,2024-04-10 00:00:00,2024-04-10 00:00:00,2026-01-02 14:58:04,2024-04-10 00:00:00,2026-01-04 14:58:04,23adaeda-61a3-464f-b460-80193d1d63da,,
b41650a4-bce6-4abe-977a-118a9b6d2be0,manager111@company1.com,+155520001011,Branch1,Manager1,,active,2024-01-02 00:00:00,2024-01-02 00:00:00,2026-01-04 11:58:04,2024-01-02 00:00:00,2026-01-04 14:58:04,acb3ab6c-dc81-48b6-bb98-725b07bbef57,,
de0bc3d7-635b-4f2f-8d82-45e931f6b95e,staff111@company1.com,+155530001011,Staff1,Member,,active,2024-01-02 00:00:00,2024-01-02 00:00:00,2026-01-04 10:58:04,2024-01-02 00:00:00,2026-01-04 14:58:04,acb3ab6c-dc81-48b6-bb98-725b07bbef57,,
31765b77-7ae6-4c23-915e-61742a22f055,staff112@company1.com,+155530001012,Staff2,Member,,active,2024-01-02 00:00:00,2024-01-02 00:00:00,2026-01-04 10:58:04,2024-01-02 00:00:00,2026-01-04 14:58:04,acb3ab6c-dc81-48b6-bb98-725b07bbef57,,
8eb89a75-6ad7-46a4-9c5a-bd33160e1db2,manager121@company1.com,+155520001021,Branch2,Manager1,,active,2024-01-02 00:00:00,2024-01-02 00:00:00,2026-01-04 11:58:04,2024-01-02 00:00:00,2026-01-04 14:58:04,acb3ab6c-dc81-48b6-bb98-725b07bbef57,,
09370ff1-0b7c-4cb9-a360-40014f8333dd,manager122@company1.com,+155520001022,Branch2,Manager2,,active,2024-01-02 00:00:00,2024-01-02 00:00:00,2026-01-04 11:58:04,2024-01-02 00:00:00,2026-01-04 14:58:04,acb3ab6c-dc81-48b6-bb98-725b07bbef57,,
55983da3-8c8d-4f8e-80bf-49f8bc64c642,staff121@company1.com,+155530001021,Staff1,Member,,active,2024-01-02 00:00:00,2024-01-02 00:00:00,2026-01-04 10:58:04,2024-01-02 00:00:00,2026-01-04 14:58:04,acb3ab6c-dc81-48b6-bb98-725b07bbef57,,
611ee51c-843a-4380-a658-972172047218,manager211@company2.com,+155520002011,Branch1,Manager1,,active,2024-01-03 00:00:00,2024-01-03 00:00:00,2026-01-04 11:58:04,2024-01-03 00:00:00,2026-01-04 14:58:04,f07e882f-1d10-42a1-a5fb-fb8030178b4e,,
48507304-cd37-4113-8571-c5f5a9b7f15c,staff211@company2.com,+155530002011,Staff1,Member,,active,2024-01-03 00:00:00,2024-01-03 00:00:00,2026-01-04 10:58:04,2024-01-03 00:00:00,2026-01-04 14:58:04,f07e882f-1d10-42a1-a5fb-fb8030178b4e,,
5d8b43b3-fc1b-4ad5-9f7f-2bc031147f06,staff212@company2.com,+155530002012,Staff2,Member,,active,2024-01-03 00:00:00,2024-01-03 00:00:00,2026-01-04 10:58:04,2024-01-03 00:00:00,2026-01-04 14:58:04,f07e882f-1d10-42a1-a5fb-fb8030178b4e,,
1d831502-90df-40ff-b899-64d7631186e7,manager221@company2.com,+155520002021,Branch2,Manager1,,active,2024-01-03 00:00:00,2024-01-03 00:00:00,2026-01-04 11:58:04,2024-01-03 00:00:00,2026-01-04 14:58:04,f07e882f-1d10-42a1-a5fb-fb8030178b4e,,
8cca4368-0d3b-4fc8-81be-970d1912df78,manager222@company2.com,+155520002022,Branch2,Manager2,,active,2024-01-03 00:00:00,2024-01-03 00:00:00,2026-01-04 11:58:04,2024-01-03 00:00:00,2026-01-04 14:58:04,f07e882f-1d10-42a1-a5fb-fb8030178b4e,,
308fa792-6418-448f-951e-e34adca19cb4,staff221@company2.com,+155530002021,Staff1,Member,,active,2024-01-03 00:00:00,2024-01-03 00:00:00,2026-01-04 10:58:04,2024-01-03 00:00:00,2026-01-04 14:58:04,f07e882f-1d10-42a1-a5fb-fb8030178b4e,,
8645bc13-ad3b-46ca-ba3a-e7321e79cf0b,manager231@company2.com,+155520002031,Branch3,Manager1,,active,2024-01-03 00:00:00,2024-01-03 00:00:00,2026-01-04 11:58:04,2024-01-03 00:00:00,2026-01-04 14:58:04,f07e882f-1d10-42a1-a5fb-fb8030178b4e,,
ae4b80a0-8843-4b0b-8909-3276c653a096,staff231@company2.com,+155530002031,Staff1,Member,,active,2024-01-03 00:00:00,2024-01-03 00:00:00,2026-01-04 10:58:04,2024-01-03 00:00:00,2026-01-04 14:58:04,f07e882f-1d10-42a1-a5fb-fb8030178b4e,,
2cb035f0-f17d-4f8a-be27-18d5da39a368,staff232@company2.com,+155530002032,Staff2,Member,,active,2024-01-03 00:00:00,2024-01-03 00:00:00,2026-01-04 10:58:04,2024-01-03 00:00:00,2026-01-04 14:58:04,f07e882f-1d10-42a1-a5fb-fb8030178b4e,,
42ac8d59-ee85-4271-b8c7-7e858b7f025d,manager311@company3.com,+155520003011,Branch1,Manager1,,active,2024-01-04 00:00:00,2024-01-04 00:00:00,2026-01-04 11:58:04,2024-01-04 00:00:00,2026-01-04 14:58:04,931101f7-b06f-43fa-baed-4492444ce621,,
a8125c63-c864-4dbf-8b71-eff6865e9328,staff311@company3.com,+155530003011,Staff1,Member,,active,2024-01-04 00:00:00,2024-01-04 00:00:00,2026-01-04 10:58:04,2024-01-04 00:00:00,2026-01-04 14:58:04,931101f7-b06f-43fa-baed-4492444ce621,,
c23fa9d2-a3b4-4f61-aec0-f51f502cdfb5,staff312@company3.com,+155530003012,Staff2,Member,,active,2024-01-04 00:00:00,2024-01-04 00:00:00,2026-01-04 10:58:04,2024-01-04 00:00:00,2026-01-04 14:58:04,931101f7-b06f-43fa-baed-4492444ce621,,
90d2b261-f1ca-45ff-a7c9-84d66a0005dd,manager321@company3.com,+155520003021,Branch2,Manager1,,active,2024-01-04 00:00:00,2024-01-04 00:00:00,2026-01-04 11:58:04,2024-01-04 00:00:00,2026-01-04 14:58:04,931101f7-b06f-43fa-baed-4492444ce621,,
3b04e58e-68a4-47d0-a75d-5b90a07acd41,manager322@company3.com,+155520003022,Branch2,Manager2,,active,2024-01-04 00:00:00,2024-01-04 00:00:00,2026-01-04 11:58:04,2024-01-04 00:00:00,2026-01-04 14:58:04,931101f7-b06f-43fa-baed-4492444ce621,,
351c4f6f-8bcd-4c35-8844-7b3279215c80,staff321@company3.com,+155530003021,Staff1,Member,,active,2024-01-04 00:00:00,2024-01-04 00:00:00,2026-01-04 10:58:04,2024-01-04 00:00:00,2026-01-04 14:58:04,931101f7-b06f-43fa-baed-4492444ce621,,
08d54902-12a7-4c66-91d6-3d6099c28195,manager331@company3.com,+155520003031,Branch3,Manager1,,active,2024-01-04 00:00:00,2024-01-04 00:00:00,2026-01-04 11:58:04,2024-01-04 00:00:00,2026-01-04 14:58:04,931101f7-b06f-43fa-baed-4492444ce621,,
ed532a40-9c3e-4e35-b9fd-92df394cb37b,staff331@company3.com,+155530003031,Staff1,Member,,active,2024-01-04 00:00:00,2024-01-04 00:00:00,2026-01-04 10:58:04,2024-01-04 00:00:00,2026-01-04 14:58:04,931101f7-b06f-43fa-baed-4492444ce621,,
50075cd7-0bc0-4054-be9b-33292bc9a17e,staff332@company3.com,+155530003032,Staff2,Member,,active,2024-01-04 00:00:00,2024-01-04 00:00:00,2026-01-04 10:58:04,2024-01-04 00:00:00,2026-01-04 14:58:04,931101f7-b06f-43fa-baed-4492444ce621,,
94844949-cbc5-47b0-8894-dd0c19fbc21a,manager341@company3.com,+155520003041,Branch4,Manager1,,active,2024-01-04 00:00:00,2024-01-04 00:00:00,2026-01-04 11:58:04,2024-01-04 00:00:00,2026-01-04 14:58:04,931101f7-b06f-43fa-baed-4492444ce621,,
3d98771c-e21e-42c0-ad4d-c2e459f468c6,manager342@company3.com,+155520003042,Branch4,Manager2,,active,2024-01-04 00:00:00,2024-01-04 00:00:00,2026-01-04 11:58:04,2024-01-04 00:00:00,2026-01-04 14:58:04,931101f7-b06f-43fa-baed-4492444ce621,,
487c2901-d29f-4a0d-9958-d9f2b3ca6f0a,staff341@company3.com,+155530003041,Staff1,Member,,active,2024-01-04 00:00:00,2024-01-04 00:00:00,2026-01-04 10:58:04,2024-01-04 00:00:00,2026-01-04 14:58:04,931101f7-b06f-43fa-baed-4492444ce621,,
f80e7f68-8673-4c1e-a8d1-97c48821bd23,manager411@company4.com,+155520004011,Branch1,Manager1,,active,2024-01-05 00:00:00,2024-01-05 00:00:00,2026-01-04 11:58:04,2024-01-05 00:00:00,2026-01-04 14:58:04,ad64e426-7c81-47a2-877a-e6ac31667580,,
93df9113-cca9-4667-8c93-c11161600b94,staff411@company4.com,+155530004011,Staff1,Member,,active,2024-01-05 00:00:00,2024-01-05 00:00:00,2026-01-04 10:58:04,2024-01-05 00:00:00,2026-01-04 14:58:04,ad64e426-7c81-47a2-877a-e6ac31667580,,
5ba561ec-e68d-4569-9e22-a7ea3778b41d,staff412@company4.com,+155530004012,Staff2,Member,,active,2024-01-05 00:00:00,2024-01-05 00:00:00,2026-01-04 10:58:04,2024-01-05 00:00:00,2026-01-04 14:58:04,ad64e426-7c81-47a2-877a-e6ac31667580,,
1904d180-b3e6-40e9-896b-5420a6ecbb09,manager421@company4.com,+155520004021,Branch2,Manager1,,active,2024-01-05 00:00:00,2024-01-05 00:00:00,2026-01-04 11:58:04,2024-01-05 00:00:00,2026-01-04 14:58:04,ad64e426-7c81-47a2-877a-e6ac31667580,,
a59a8205-3c17-4b99-9aef-16cd13c0b711,manager422@company4.com,+155520004022,Branch2,Manager2,,active,2024-01-05 00:00:00,2024-01-05 00:00:00,2026-01-04 11:58:04,2024-01-05 00:00:00,2026-01-04 14:58:04,ad64e426-7c81-47a2-877a-e6ac31667580,,
84bf6f8c-07d8-4f4c-926e-56f2eeaa5c98,staff421@company4.com,+155530004021,Staff1,Member,,active,2024-01-05 00:00:00,2024-01-05 00:00:00,2026-01-04 10:58:04,2024-01-05 00:00:00,2026-01-04 14:58:04,ad64e426-7c81-47a2-877a-e6ac31667580,,
776c7938-efc3-4290-a549-06c8bf9b748c,manager511@company5.com,+155520005011,Branch1,Manager1,,active,2024-01-06 00:00:00,2024-01-06 00:00:00,2026-01-04 11:58:04,2024-01-06 00:00:00,2026-01-04 14:58:04,4e1c8012-f079-4c5b-ba41-e7fe2d1afca8,,
28ebc010-9f02-4b7e-a1c3-e797f66b5bae,staff511@company5.com,+155530005011,Staff1,Member,,active,2024-01-06 00:00:00,2024-01-06 00:00:00,2026-01-04 10:58:04,2024-01-06 00:00:00,2026-01-04 14:58:04,4e1c8012-f079-4c5b-ba41-e7fe2d1afca8,,
7c9d9d98-d784-4549-8282-c3c3c9c0f16d,staff512@company5.com,+155530005012,Staff2,Member,,active,2024-01-06 00:00:00,2024-01-06 00:00:00,2026-01-04 10:58:04,2024-01-06 00:00:00,2026-01-04 14:58:04,4e1c8012-f079-4c5b-ba41-e7fe2d1afca8,,
a8858432-6f3c-4852-9b4f-1099088f718b,manager521@company5.com,+155520005021,Branch2,Manager1,,active,2024-01-06 00:00:00,2024-01-06 00:00:00,2026-01-04 11:58:04,2024-01-06 00:00:00,2026-01-04 14:58:04,4e1c8012-f079-4c5b-ba41-e7fe2d1afca8,,
41ef5135-137e-44ea-ab97-a435ce57a285,manager522@company5.com,+155520005022,Branch2,Manager2,,active,2024-01-06 00:00:00,2024-01-06 00:00:00,2026-01-04 11:58:04,2024-01-06 00:00:00,2026-01-04 14:58:04,4e1c8012-f079-4c5b-ba41-e7fe2d1afca8,,
066d9e3f-22c7-4732-8a38-ddcf758d9bb2,staff521@company5.com,+155530005021,Staff1,Member,,active,2024-01-06 00:00:00,2024-01-06 00:00:00,2026-01-04 10:58:04,2024-01-06 00:00:00,2026-01-04 14:58:04,4e1c8012-f079-4c5b-ba41-e7fe2d1afca8,,
466930ce-f2ed-4e1a-a280-d02af042f192,manager531@company5.com,+155520005031,Branch3,Manager1,,active,2024-01-06 00:00:00,2024-01-06 00:00:00,2026-01-04 11:58:04,2024-01-06 00:00:00,2026-01-04 14:58:04,4e1c8012-f079-4c5b-ba41-e7fe2d1afca8,,
d6a1a471-b15a-4512-bfad-fde0e012d83d,staff531@company5.com,+155530005031,Staff1,Member,,active,2024-01-06 00:00:00,2024-01-06 00:00:00,2026-01-04 10:58:04,2024-01-06 00:00:00,2026-01-04 14:58:04,4e1c8012-f079-4c5b-ba41-e7fe2d1afca8,,
ee9f275d-df7b-4e1e-85ba-ab36623cacd8,staff532@company5.com,+155530005032,Staff2,Member,,active,2024-01-06 00:00:00,2024-01-06 00:00:00,2026-01-04 10:58:04,2024-01-06 00:00:00,2026-01-04 14:58:04,4e1c8012-f079-4c5b-ba41-e7fe2d1afca8,,
